#Id	Organism	TaxonID	Full Taxonomy	Banfield_tree_name	CDS_GC	CDS_GC_nostartstop	Ribo_prot_GC_nostartstop	CDS_number	Intragenic_GC	Gene_density	Coding_density	Genome_length	Intragenic_length	CDS_length	tRNA_number	All_NC_wright	All_NC_novembre	All_NC_info	Ribo_NC_wright	Ribo_NC_novembre	Ribo_NC_info	Ribo_prot_number	Information_content_all(-20_-4)	Information_content_ribo(-20_-4)	Information_content_all_mean_random(-20_-4)	Information_content_ribo_mean_random(-20_-4)	Mean_binding_all	Mean_binding_ribo	Mean_binding_all_mean_random	Mean_binding_ribo_mean_random	Location_of_best_binding_all	Location_of_best_binding_ribo	ATG_start_percent	16s_copies	23s_copies	CDS_with_SD_utr_motif	Expected_CDS_with_SD_utr_motif	CDS_with_SD_utr_binding	Expected_CDS_with_SD_utr_binding	RP_information_percentile	RP_information_zscore	aSD_binding_score_ribosome	aSD_binding_score_all	Internal_SD_seqs	Mean_folding_init	Mean_folding_internal	Mean_folding_diff	Mean_folding_init_ribo	Mean_folding_internal_ribo	Mean_folding_diff_ribo
GCA_000025265	Conexibacter woesei DSM 14684	469383	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; Conexibacteraceae; Conexibacter.	Bacteria_Actinobacteria_Actinobacteria_Rubrobacteridae_Solirubrobacterales_Conexibacteraceae_Conexibacter_woesei_DSM_14684	0.7297256115007877	0.7318649788942523	0.6887400020774904	5828.0	0.6805169983137925	0.9306640328623799	0.9205314237937757	6359369.0	440933.0	5853999.0	44.0	29.86313564749644	44.3954238929392	56.70752195085147	30.62986155440825	42.335219464460714	54.21454243297155	50.0	1.6955797842531977	2.3616240992530386	1.808436984274526	1.76980568865011	-3.4458339052848235	-4.00404255319149	-2.3201982978723494	-2.3003059574468088	16.0	15.0	0.6913177762525737	1.0	1.0	2472.0	1357.086	2802.0	1977.96	42.75	-0.2289087503461957	3.0021569613356687	3.5918296260984093	3024.0	-19.00821894303363	-24.30338023335621	5.29516129032258	-15.004255319148937	-20.572340425531916	5.56808510638298
GCA_000025345	Geodermatophilus obscurus DSM 43160	526225	Bacteria; Actinobacteria; Geodermatophilales; Geodermatophilaceae; Geodermatophilus.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Frankineae_Geodermatophilaceae_Geodermatophilus_obscurus_DSM_43160	0.7415962526722021	0.7436885664052181	0.7038350407144733	4776.0	0.7254868752140315	0.8597462807400361	0.8303576310141649	5322497.0	746500.0	4419576.0	47.0	30.099327429844635	46.04152937437945	58.72487720727856	28.81085431209368	41.71155291978933	54.61611541014407	54.0	2.8377271647367994	3.536699030279059	2.7836964743207724	2.6211492305991606	-4.49826423785591	-5.413396226415095	-2.520043722780578	-2.3935577358490567	17.0	16.0	0.4415829145728643	3.0	3.0	2510.0	1125.242	2960.0	1819.514	55.54	0.10541011484649965	3.1570401099282988	3.897108633370929	2808.0	-20.79777963971512	-24.723523250942606	3.925743611227482	-15.168627450980393	-20.774509803921575	5.605882352941177
GCA_000025725	Denitrovibrio acetiphilus DSM 12809	522772	Bacteria; Deferribacteres; Deferribacterales; Deferribacteraceae; Denitrovibrio.	Bacteria_Deferribacteres_Deferribacteres_Deferribacterales_Deferribacteraceae_Denitrovibrio_acetiphilus_DSM_12809	0.4316729372406538	0.43272777492066794	0.4394180276533218	2982.0	0.34887622149837133	0.9142115473962913	0.9089661730616618	3222077.0	276417.0	2928759.0	40.0	52.18964623117191	53.00503086815293	58.685689069627166	45.48667529068625	44.3139726426631	55.19034322749296	51.0	2.5736639159895116	3.7318361886909646	1.2823074811269919	2.337286084754326	-5.188403755868535	-6.799999999999999	-1.4876950167672762	-1.9069556862745098	17.0	17.0	0.8809523809523809	2.0	2.0	2107.0	724.078	2060.0	524.636	86.9	1.1259710074811364	2.326395950534746	2.9481779723442476	339.0	-7.031823371390195	-10.531460711887174	3.499637340496978	-7.269387755102041	-11.338775510204082	4.06938775510204
GCA_000376665	Meiothermus ruber DSM 1279	504728	Bacteria; Deinococcus-Thermus; Deinococci; Thermales; Thermaceae; Meiothermus.	Bacteria_Deinococcus_Thermus_Deinococci_Thermales_Thermaceae_Meiothermus_ruber_DSM_1279	0.641808196227686	0.643931249385078	0.6036644165863067	3007.0	0.5468441365059106	0.9120443798906767	0.9045032706967451	3098881.0	272564.0	2802948.0	46.0	37.84657144331626	47.03091688138411	57.619615571577725	39.27683446568224	44.97419923158877	56.39550933612252	52.0	0.890466967654916	3.8784677558615597	0.25034445791303567	1.6383446958093362	-4.445450615231126	-7.301923076923076	-2.0775310475557105	-2.598031153846154	18.0	17.0	0.8240771533089458	2.0	2.0	1565.0	774.058	1665.0	869.83	100.0	7.703472290797659	3.349633223442763	4.060416856832414	1666.0	-13.234176920518788	-18.968939142001997	5.734762221483206	-11.269230769230766	-17.13653846153846	5.867307692307692
GCA_000024545	Stackebrandtia nassauensis DSM 44728	446470	Bacteria; Actinobacteria; Glycomycetales; Glycomycetaceae; Stackebrandtia.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Glycomycineae_Glycomycetaceae_Stackebrandtia_nassauensis_DSM_44728	0.6879182692395734	0.6900049636703889	0.6682777919104553	6229.0	0.6192542275687448	0.8949703992819178	0.8779795300981925	6841557.0	718566.0	6006747.0	44.0	33.60734963832864	46.639059154882204	57.86274621549566	31.396574554560186	41.79044855829944	55.08718172881466	55.0	1.2061377538171845	3.8866564936315138	0.7223564595922752	1.5581440945621947	-4.066272274843473	-6.018181818181816	-2.0487632557392925	-2.2970196363636366	17.0	15.0	0.6935302616792423	2.0	2.0	3503.0	1538.356	3608.0	1755.322	100.0	7.161795015401595	2.9785377137200855	3.411793317789232	2032.0	-15.095841631866366	-20.83166398972053	5.73582235785416	-12.696296296296294	-19.296296296296298	6.6000000000000005
GCA_000092105	Planctopirus limnophila DSM 3776	521674	Bacteria; Planctomycetes; Planctomycetia; Planctomycetales; Planctomycetaceae; Planctopirus.	Bacteria_Planctomycetes_Planctomycetia_Planctomycetales_Planctomycetaceae_Planctomyces_limnophilus_DSM_3776	0.5439020597800013	0.5453031831839859	0.5402590805181611	4204.0	0.4964387947086976	0.8455210374188076	0.8325081250028812	5423075.0	837751.0	4514754.0	61.0	53.558629892061006	54.78639246193109	58.66563687060037	50.35464166332265	50.553873907505626	56.568126427396805	50.0	0.6108979109051365	2.3930834022448666	0.016798540231224755	1.3747861450756529	-3.2911703139866715	-3.9616	-1.5732286298763196	-1.9521868	16.0	16.0	0.8384871550903901	2.0	1.0	2161.0	853.052	1736.0	779.854	99.97	4.126727392591089	2.3273382252692514	2.9599834784068597	562.0	-10.913472882968602	-14.559098477640342	3.6456255946717415	-10.39	-14.954	4.564
GCA_000092845	Brachyspira murdochii DSM 12563	526224	Bacteria; Spirochaetes; Brachyspirales; Brachyspiraceae; Brachyspira.	Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Brachyspiraceae_Brachyspira_murdochii_DSM_12563	0.29041870291100075	0.2909292136178593	0.3325705568268497	2754.0	0.19781266787622012	0.8707778138345192	0.8515619698168057	3241804.0	418913.0	2760597.0	33.0	36.23565560339438	49.798116922471664	58.43892306519397	37.69391900024836	46.60669429081936	57.0545941692611	54.0	6.048042216339697	7.225992776996792	5.349660892407522	4.599511450434656	-4.3236928104575	-6.781111111111112	-0.7791155482933898	-1.252828148148148	16.0	16.0	0.9375453885257807	1.0	1.0	1931.0	322.18	1675.0	163.424	81.92	0.9123274977161688	1.998937405938159	2.550557657209625	619.0	-4.108835940341942	-6.431706074936341	2.322870134594398	-4.471153846153846	-6.351923076923077	1.880769230769231
GCA_000092865	Cellulomonas flavigena DSM 20109	446466	Bacteria; Actinobacteria; Micrococcales; Cellulomonadaceae; Cellulomonas.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Cellulomonadaceae_Cellulomonas_flavigena_DSM_20109	0.7434678715851042	0.7454612995440186	0.700016993797264	3611.0	0.730417028999206	0.900226014926832	0.8840411730851365	4123179.0	411386.0	3645060.0	44.0	30.269598382932195	46.14043941475121	58.484886963649664	28.87784413326499	40.70218076270149	52.6238636053558	58.0	2.9588339156780457	3.8204714027685687	2.773875059064179	2.287294312922795	-4.46657712545001	-5.357241379310344	-2.504562331764061	-2.3544800000000006	18.0	15.0	0.5159235668789809	2.0	2.0	1886.0	844.46	2228.0	1361.774	76.44	0.7091609463384009	3.029911921218162	3.6533524890772506	1903.0	-20.202162461879677	-24.887912392570005	4.685749930690324	-14.42727272727273	-20.380000000000003	5.952727272727274
GCA_000092225	Tsukamurella paurometabola DSM 20162	521096	Bacteria; Actinobacteria; Corynebacteriales; Tsukamurellaceae; Tsukamurella.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Tsukamurellaceae_Tsukamurella_paurometabola_DSM_20162	0.6886213270434551	0.6906058731909243	0.6706811872731155	4088.0	0.6284054222655308	0.9185012139496675	0.8993380697994803	4379918.0	356958.0	3939027.0	47.0	35.4265382627282	48.674167624957164	58.57154996861481	30.102432841256245	40.28465349540876	52.67797265887639	57.0	1.402237590278993	4.004780835044071	1.006751276638692	1.6638598107729965	-3.7062328767123134	-5.9700000000000015	-2.224847617416837	-2.240405964912281	18.0	15.0	0.6450587084148728	2.0	2.0	1927.0	1035.054	2085.0	1295.288	100.0	6.683410298953437	3.029539465543362	3.4890428324601404	1420.0	-16.59141179349156	-21.433667726939078	4.842255933447516	-12.599999999999998	-19.039285714285715	6.439285714285715
GCA_000092645	Thermobispora bispora DSM 43833	469371	Bacteria; Actinobacteria; Actinobacteria incertae sedis; Thermobispora.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Thermobispora_bispora_DSM_43833	0.7252086356688576	0.7273047618278417	0.6788157894736843	3403.0	0.7221457531745551	0.8290209776857911	0.8027251230078645	4189976.0	716398.0	3363399.0	52.0	30.47408770326171	45.5803428008559	59.4102443462169	31.747446946253387	43.41603193202487	56.70260484681586	53.0	1.9923681139337988	4.012286103403121	1.5631562608555074	1.882349568685632	-4.6376138701145955	-6.167735849056602	-2.5775713017925415	-2.557098490566038	17.0	15.0	0.6244490155744931	4.0	3.0	2027.0	988.568	2219.0	1338.83	99.92	3.746905659244844	3.666066963328611	4.06629979671131	2560.0	-18.44910320493972	-23.303057924139964	4.853954719200235	-14.594230769230766	-19.871153846153845	5.276923076923078
GCA_000172995	Halogeometricum borinquense DSM 11551	469382	Archaea; Euryarchaeota; Halobacteria; Haloferacales; Haloferacaceae; Halogeometricum.	Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halogeometricum_borinquense_DSM_11551_chromosome	0.6199600969598947	0.6221527506190142	0.6283533946975061	2791.0	0.6093174235690602	0.8767539169748815	0.8680719038596809	2820544.0	347621.0	2448435.0	49.0	42.34715568126363	50.23089104385106	58.552333188480084	36.238002633000654	44.2297399756202	55.42854549134053	57.0	0.5671080972703273	1.717624000106897	0.09959418637489	0.9433919671571275	-2.3220645161290414	-4.629122807017544	-1.6173791684587886	-1.9490119298245614	15.0	16.0	0.8824793980652096	2.0	2.0	753.0	536.688	802.0	547.278	98.52	2.4020493209967166	3.2546264821267807	3.374607466066587	939.0	-13.51138450502152	-17.333213773314203	3.8218292682926824	-11.794736842105262	-17.57894736842105	5.784210526315789
GCA_000023405	Brachybacterium faecium DSM 4810	446465	Bacteria; Actinobacteria; Actinobacteridae; Actinomycetales; Micrococcineae; Dermabacteraceae; Brachybacterium.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermabacteraceae_Brachybacterium_faecium_DSM_4810	0.7209587951450177	0.7229770217934737	0.6830517803463313	3068.0	0.7168590740661462	0.9074816763079974	0.8923621407737555	3614992.0	334453.0	3225882.0	49.0	30.501178701308067	45.410361895456624	58.193132165899655	29.093129775249505	40.623263474784835	52.8935907674929	55.0	2.576436801681998	4.548950041884816	2.092390431297419	2.1034946412713116	-4.82062581486309	-5.757090909090909	-2.275064771838338	-2.2290341818181814	17.0	16.0	0.7676010430247718	3.0	3.0	2052.0	744.108	2120.0	1012.334	99.9	3.5818656817284573	3.2473409454226023	4.007754482768479	2815.0	-16.474566000655095	-22.78372093023256	6.309154929577465	-12.737735849056603	-18.883018867924527	6.145283018867923
GCA_000023245	Actinosynnema mirum DSM 43827	446462	Bacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Actinosynnema.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Actinosynnema_mirum_DSM_43827	0.7403075501420491	0.7422286975618828	0.685978062931436	6824.0	0.7138719415918249	0.8687792065705934	0.8517541643307877	8248144.0	1082328.0	7025391.0	56.0	29.64269469679716	45.015820176869966	58.52003595455242	29.072998266747632	40.49442655715835	53.733856650749324	58.0	2.2700723488042156	3.7924043391906874	1.9975109134888154	1.789868028280894	-4.624873974208683	-6.21155172413793	-2.5604550439624907	-2.496250344827586	17.0	15.0	0.4522274325908558	5.0	5.0	3722.0	1751.658	4381.0	2645.92	99.37	2.6560482407911916	3.2441975069459597	3.969231344293061	3858.0	-19.18421052631579	-24.060108488491423	4.875897962175634	-14.351785714285715	-20.446428571428573	6.0946428571428575
GCA_000023845	Cryptobacterium curtum DSM 15641	469378	Bacteria; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Cryptobacterium.	Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Cryptobacterium_curtum_DSM_15641	0.5133780695270092	0.5147932638227272	0.5376177024482109	1299.0	0.4668032197786402	0.8780903001846948	0.8378654027311095	1617804.0	197226.0	1355502.0	46.0	53.23785525708572	53.64421954591088	58.60195175702495	45.65691758041038	45.27135522466124	54.26996244181352	51.0	2.399213763665913	5.126431833868374	0.5159903858173278	1.4107633857579278	-4.99373364126252	-6.4578431372549	-2.068729191685913	-2.0552752941176466	17.0	16.0	0.844495765973826	3.0	3.0	1025.0	425.588	958.0	375.748	100.0	4.900874316000727	2.209530534221051	2.6191406351677307	108.0	-10.305941358024691	-13.853086419753085	3.547145061728395	-9.032653061224488	-15.085714285714287	6.053061224489795
GCA_000023105	Beutenbergia cavernae DSM 12333	471853	Bacteria; Actinobacteria; Micrococcales; Beutenbergiaceae; Beutenbergia.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Beutenbergiaceae_Beutenbergia_cavernae_DSM_12333	0.7315390220781538	0.7335397078803124	0.7007919558640328	4094.0	0.7179430667101586	0.9193627664625695	0.8967091244870891	4669183.0	376510.0	4186899.0	44.0	30.96003906538409	46.443159221442784	59.04819725422882	29.34106930286509	41.601108296881094	54.789193963338505	52.0	2.5626697665899227	3.9063901974025845	2.3137311366620255	2.4094519132494816	-4.416062530532474	-5.582115384615383	-2.4669113434294156	-2.365205	18.0	16.0	0.6111382510991695	2.0	2.0	2233.0	1019.89	2466.0	1513.728	95.67999999999999	1.7919197835177942	3.162349397703788	3.798104601278867	2121.0	-19.49928414365991	-23.99406303444906	4.494778890789152	-14.250980392156862	-21.34705882352941	7.096078431372549
GCA_000023125	Dyadobacter fermentans DSM 18053	471854	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Cytophagaceae; Dyadobacter.	Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Cytophagia_Cytophagales_Cytophagaceae_Dyadobacter_fermentans_DSM_18053	0.5258036580241173	0.5272598687613947	0.46481506818078167	5697.0	0.5157697508460239	0.9078245756545475	0.8982144984277655	6967790.0	642259.0	6258570.0	38.0	49.406528793536125	50.866229021330014	58.707815038435406	47.091986895314506	45.05210843170596	55.31837917808789	50.0	1.3896701661009252	4.200451436984842	0.9440059255819999	3.0898382804243267	-0.9164360955056433	-1.0424	-0.7559655231741749	-0.6507304	0.0	1.0	0.9248727400386169	4.0	4.0	465.0	539.936	257.0	346.1	100.0	5.899628880539814	2.3269300372135953	3.003718470515362	1285.0	-6.099608428446006	-13.110809482001756	7.01120105355575	-4.88	-11.994000000000002	7.114000000000001
GCA_000023885	Slackia heliotrinireducens DSM 20476	471855	Bacteria; Actinobacteria; Coriobacteriia; Eggerthellales; Eggerthellaceae; Slackia.	Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Slackia_heliotrinireducens_DSM_20476	0.6096431047798366	0.611656293022642	0.606423982869379	2697.0	0.5497928883851556	0.8616395758913479	0.8407055460313588	3165038.0	437916.0	2660865.0	47.0	39.651284863088875	47.38343241988009	58.35799419370056	33.95778963995419	39.41014850971754	50.185851180451095	52.0	2.4153051105604866	4.697442148530301	0.49208080441367547	1.7429878726671255	-5.623229514275105	-6.441923076923075	-2.187034682981094	-2.0598888461538465	17.0	16.0	0.8728216536892844	2.0	2.0	2173.0	884.632	2081.0	846.354	99.98	3.8709936332291193	2.394823761908724	3.2559718266291875	889.0	-11.338028221314518	-17.11347939101374	5.7754511696992195	-9.346938775510203	-15.981632653061226	6.634693877551021
GCA_000024065	Jonesia denitrificans DSM 20603	471856	Bacteria; Actinobacteria; Micrococcales; Jonesiaceae; Jonesia.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Jonesiaceae_Jonesia_denitrificans_DSM_20603	0.585548504619783	0.5871041411263778	0.5851204298137778	2430.0	0.567166247838061	0.9048997580052123	0.8792571843793711	2749646.0	261492.0	2417646.0	53.0	51.29866881052716	54.95765067466478	58.953870307334235	41.61687975933729	43.93512315224282	53.81186453993979	53.0	1.2452570010461947	4.365482806513468	0.38771694441737464	1.5377977942477397	-4.065699588477364	-6.007358490566039	-1.8475246172839561	-2.067414716981132	18.0	15.0	0.6868312757201646	5.0	5.0	1436.0	593.344	1399.0	592.57	100.0	7.779931648984229	2.4045497328167453	3.112730815127391	326.0	-12.003694398682043	-15.374588138385503	3.370893739703459	-11.837254901960785	-15.299999999999999	3.4627450980392163
GCA_000023865	Saccharomonospora viridis DSM 43017	471857	Bacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Saccharomonospora.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Saccharomonospora_viridis_DSM_43017	0.6775328756064934	0.6793495589618757	0.6564509508824736	3772.0	0.638971933661864	0.8767681076904401	0.8576874807495865	4308349.0	530926.0	3695217.0	46.0	38.153188801246074	50.25529062627117	58.67301221075905	34.5434523254656	43.4401495931981	55.69482372618433	50.0	1.624086046799427	4.612098056513532	1.0535290972583207	1.942140862439216	-4.427136038186141	-6.066400000000001	-2.456251317952803	-2.5293372	17.0	15.0	0.5949098621420997	3.0	3.0	2267.0	1133.702	2381.0	1389.76	100.0	6.705390429855103	3.33345420715783	3.9076729262862195	1849.0	-16.45519098143236	-20.643148541114055	4.187957559681697	-13.53673469387755	-18.851020408163265	5.314285714285714
GCA_000023925	Kytococcus sedentarius DSM 20547	478801	Bacteria; Actinobacteria; Micrococcales; Dermacoccaceae; Kytococcus.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermacoccaceae_Kytococcus_sedentarius_DSM_20547	0.7178454599003591	0.7199484393126143	0.682192485846629	2463.0	0.7015162477586586	0.894091038353709	0.8546231558507216	2785024.0	294959.0	2380146.0	45.0	31.277540557862093	45.885751505006915	58.42171663469817	29.136222948580304	39.19753845443996	50.43140283599486	54.0	2.264635180493298	3.3424132350625335	2.025854196197397	1.9599068098550114	-4.3167519285424305	-5.420740740740742	-2.2134515225335014	-2.010854814814815	18.0	16.0	0.6695087291920422	2.0	2.0	1294.0	541.274	1453.0	781.584	88.99000000000001	1.2328688751242813	3.2986756495896064	4.114104328891418	1901.0	-17.593864282811865	-22.91125558715969	5.317391304347826	-13.03076923076923	-20.961538461538456	7.930769230769231
GCA_000024025	Catenulispora acidiphila DSM 44928	479433	Bacteria; Actinobacteria; Catenulisporales; Catenulisporaceae; Catenulispora.	Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Catenulisporineae_Catenulisporaceae_Catenulispora_acidiphila_DSM_44928	0.7028958062594804	0.704868478505056	0.6833730109008896	8579.0	0.6604245640636847	0.8699415979430981	0.8422188196124069	10467782.0	1361423.0	8816163.0	55.0	32.913251976138426	47.043159007184286	58.84211069557388	28.50159655613664	39.69282513288009	53.83101275846953	57.0	1.564082204141859	3.541356481404644	1.2293153435249906	1.6718429027593285	-4.026825970392818	-6.088070175438598	-2.2694740739013874	-2.189170526315789	17.0	16.0	0.6656953024828068	3.0	3.0	4653.0	2213.572	4969.0	2812.984	99.99	4.526087627546891	3.344735982402056	3.488679901738444	3031.0	-16.67092234141791	-22.11607625932836	5.4451539179104484	-13.969090909090909	-19.703636363636363	5.734545454545454
